file_name,sheet_name,empresa,periodo,ano,trimestre,demonstrativo,conta,descricao_conta,tipo_saldo,valor_saldo,nivel_conta
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,2.3.7,(+\-) Lucros ou Prejuízos Acumulados,saldo_fim_periodo,-29641843164.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3,Receita Operacional Bruta,saldo_fim_periodo,19243158895.68,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1,Receita de Serviços Aéreos Públicos,saldo_fim_periodo,19231837187.98,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1,Transporte Aéreo Regular Doméstico,saldo_fim_periodo,16062116847.09,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.1,Passageiro,saldo_fim_periodo,13486152066.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.2,Bagagem,saldo_fim_periodo,247720953.4,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.3,Carga e Mala Postal,saldo_fim_periodo,1259946089.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4,Receitas Auxiliares,saldo_fim_periodo,486053378.01,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.1,Alimentos e Bebidas a Bordo,saldo_fim_periodo,200.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.2,Serviços Multimídia,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.3,Marcação de Assentos,saldo_fim_periodo,170758539.8,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.4,Acompanhamento de Passageiro,saldo_fim_periodo,240722372.8,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.5,Serviços de Assistência Médica,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.6,Transporte de Animais,saldo_fim_periodo,19325263.07,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.4.98,Outras Receitas Auxiliares,saldo_fim_periodo,55247002.34,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5,Penalidades do Contrato de Transporte Aéreo,saldo_fim_periodo,463465402.88,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5.1,Cobrança por Cancelamento de Bilhete de Passagem,saldo_fim_periodo,34197372.59,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5.2,Cobrança por Reembolso de Bilhete de Passagem,saldo_fim_periodo,287742381.2,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5.3,Cobrança por Remarcação de Voo,saldo_fim_periodo,141525296.3,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5.4,Cobrança por Não Comparecimento para o Embarque,saldo_fim_periodo,352.79,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.5.98,Outras Penalidades,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.1.98,Outras Receitas de Transporte Aéreo Regular Doméstico,saldo_fim_periodo,118778957.8,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2,Transporte Aéreo Regular Internacional,saldo_fim_periodo,2957076702.03,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.1,Passageiro,saldo_fim_periodo,2682432513.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.2,Bagagem,saldo_fim_periodo,57834727.74,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.3,Carga e Mala Postal,saldo_fim_periodo,11550610.41,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4,Receitas Auxiliares,saldo_fim_periodo,133159197.63,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.1,Alimentos e Bebidas a Bordo,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.2,Serviços Multimídia,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.3,Marcação de Assentos,saldo_fim_periodo,9665094.55,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.4,Acompanhamento de Passageiro,saldo_fim_periodo,45851880.54,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.5,Serviços de Assistência Médica,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.6,Transporte de Animais,saldo_fim_periodo,1799105.65,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.4.98,Outras Receitas Auxiliares,saldo_fim_periodo,75843116.89,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5,Penalidades do Contrato de Transporte Aéreo,saldo_fim_periodo,36200721.33,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5.1,Cobrança por Cancelamento de Bilhete de Passagem,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5.2,Cobrança por Reembolso de Bilhete de Passagem,saldo_fim_periodo,25754168.72,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5.3,Cobrança por Remarcação de Voo,saldo_fim_periodo,10445535.51,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5.4,Cobrança por Não Comparecimento para o Embarque,saldo_fim_periodo,1017.1,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.5.98,Outras Penalidades,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.2.98,Outras Receitas de Transporte Aéreo Regular Internacional,saldo_fim_periodo,35898931.92,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.3,Transporte Aéreo Não Regular Doméstico,saldo_fim_periodo,173492710.5,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.4,Transporte Aéreo Não Regular Internacional,saldo_fim_periodo,39150928.36,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.5,Suplementação Tarifária,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.1.98,Outras Receitas de Serviços Aéreos Públicos,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,3.2,Receitas de Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,11321707.7,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4,(-) Deduções da Receita Operacional Bruta,saldo_fim_periodo,-199794471.7,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4.1,(-) Deduções da Receita de Serviços Aéreos Públicos,saldo_fim_periodo,-199794471.7,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4.1.1,(-) Impostos,saldo_fim_periodo,-199794471.7,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4.1.2,"(-) Devoluções, Abatimentos e Descontos Incondicionais Concedidos",saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4.1.98,(-) Outras Deduções da Receita Operacional Bruta,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,4.2,(-) Deduções das Receitas de Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,5,(=) Receita Operacional Líquida,saldo_fim_periodo,19043364423.98,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6,(-) Custos dos Serviços Prestados,saldo_fim_periodo,-13616993112.88,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1,(-) Custos dos Serviços Aéreos Públicos,saldo_fim_periodo,-13414810519.5,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1,(-) Pessoal,saldo_fim_periodo,-1826668449.02,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.1,"(-) Remuneração de Pilotos, Copilotos e Engenheiros de Voo",saldo_fim_periodo,-563219913.19,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.2,(-) Remuneração de Comissários de Bordo,saldo_fim_periodo,-286830226.6,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.3,(-) Remuneração de Profissionais de Manutenção de Aeronaves,saldo_fim_periodo,-224521411.1,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.4,(-) Remuneração dos Demais Empregados de Serviços Aéreos,saldo_fim_periodo,-297206806.7,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.5,(-) Bonificações e Incentivos,saldo_fim_periodo,-7554455.53,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.6,(-) Encargos Sociais,saldo_fim_periodo,-420421903.6,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.7,(-) Indenização Trabalhista,saldo_fim_periodo,-6856381.47,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.1.98,(-) Outros Custos com Pessoal,saldo_fim_periodo,-20057350.83,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.2,(-) Diárias e Passagens,saldo_fim_periodo,-150168052.4,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.3,(-) Treinamento,saldo_fim_periodo,-2436673.55,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.4,(-) Combustíveis e Lubrificantes,saldo_fim_periodo,-5329103174.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.4.1,(-) Combustíveis e Lubrificantes de Aeronaves,saldo_fim_periodo,-5329103174.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.4.2,(-) Outros Combustíveis e Lubrificantes,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5,(-) Assistência a Passageiros (RESOLUÇÃO Nº 400/2016),saldo_fim_periodo,-273611228.46,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.1,Extravio de Bagagem,saldo_fim_periodo,-1325566.3,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.2,Auxílio Alimentação,saldo_fim_periodo,-23522525.3,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.3,Hospedagem,saldo_fim_periodo,-36589352.2,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.4,Transporte,saldo_fim_periodo,-13550144.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.5,Reacomodação,saldo_fim_periodo,-36224729.32,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.6,Assistência PNAE,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.5.98,Outras Assistências,saldo_fim_periodo,-162398911.34,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6,(-) Indenizações Extrajudiciais,saldo_fim_periodo,-57105767.08,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6.1,(-) Indenização por Dano à Bagagem,saldo_fim_periodo,-13324236.86,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6.2,(-) Indenização por Dano à Carga,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6.3,(-) Indenização por Dano a Passageiro - Atraso do Transporte Aéreo Contratado,saldo_fim_periodo,-43781530.22,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6.4,(-) Indenização por Dano a Passageiro - Morte ou Lesão do Passageiro,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.6.98,(-) Outras Indenizações Extrajudiciais,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.7,(-) Condenações Judiciais Decorrentes da Prestação de Serviços Aéreos,saldo_fim_periodo,-232433751.6,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.8,(-) Comissaria,saldo_fim_periodo,-2944935.17,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.9,(-) Handling,saldo_fim_periodo,-473653263.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.10,(-) Limpeza de aeronaves,saldo_fim_periodo,-1876897.66,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.11,(-) Seguros,saldo_fim_periodo,-45844687.47,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.12,(-) Arrendamentos,saldo_fim_periodo,-37144255.36,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.12.1,(-) Arrendamento Operacional de Aeronaves,saldo_fim_periodo,-37144255.36,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.12.98,(-) Outros Arrendamentos e Aluguéis de Equipamentos em Geral,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.13,(-) Manutenção e Revisão de Aeronaves e Motores,saldo_fim_periodo,-1967473986.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14,(-) Depreciação/Amortização/Exaustão,saldo_fim_periodo,-1738649790.96,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.1,(-) Investimentos,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.2,(-) Aeronaves,saldo_fim_periodo,-989239262.9,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.3,(-) Motores,saldo_fim_periodo,-542423505.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.4,(-) Partes e Peças,saldo_fim_periodo,-206983606.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.5,(-) Outros Equipamentos de Voo,saldo_fim_periodo,-3417.06,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.6,(-) Equipamentos de Solo,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.7,(-) Terrenos e Edifícios,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.8,(-) Outros Imobilizados,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.14.9,(-) Intangíveis,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15,(-) Tarifas Aeroportuárias,saldo_fim_periodo,-340785133.1,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15.1,(-) Tarifa de Pouso,saldo_fim_periodo,-214511265.8,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15.2,(-) Tarifa de Permanência,saldo_fim_periodo,-34543310.08,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15.3,(-) Tarifas de Armazenagem e Capatazia,saldo_fim_periodo,-5044014.96,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15.4,(-) Tarifa de Conexão,saldo_fim_periodo,-75562581.83,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.15.98,(-) Outras Tarifas Aeroportuárias,saldo_fim_periodo,-11123960.43,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.16,(-) Preços Específicos,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.17,(-) Tarifas de Uso das Comunicações e dos Auxílios à Navegação Aérea,saldo_fim_periodo,-671245022.3,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.18,(-) Impostos e Taxas,saldo_fim_periodo,-11384970.37,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.19,Compensação de Carbono (CORSIA),saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.1.98,(-) Outros Custos dos Serviços Aéreos Públicos,saldo_fim_periodo,-252280482.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,6.2,(-) Custos das Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,-202182593.38,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,7,(=) Lucro Bruto,saldo_fim_periodo,5426371311.1,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,8,(-) Despesas Operacionais dos Serviços Aéreos Públicos,saldo_fim_periodo,-5145066328.96,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,8.1,(-) Despesas Comerciais,saldo_fim_periodo,-1264952572.0,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,8.2,(-) Despesas Gerais e Administrativas,saldo_fim_periodo,-3864231196.32,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,8.2.98,(-) Outras Despesas Operacionais,saldo_fim_periodo,-15882560.64,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,9,(+/-) Outras Receitas/Despesas,saldo_fim_periodo,205061080.56,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,10,(+/-) Equivalência Patrimonial,saldo_fim_periodo,746650.21,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,11,(=) Resultado Antes das Receitas e Despesas Financeiras,saldo_fim_periodo,487112712.91,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12,(+/-) Resultado Financeiro Líquido,saldo_fim_periodo,-8335330915.56,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.1,(+) Receitas Financeiras,saldo_fim_periodo,7576384444.68,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.1.1,(+) Juros sobre Aplicações Financeiras,saldo_fim_periodo,31962093.64,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.1.2,(+) Ganhos com Instrumentos Derivativos,saldo_fim_periodo,1556077.04,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.1.3,(+) Ganhos Cambiais e Monetários,saldo_fim_periodo,5088153172.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.1.98,(+) Outras Receitas Financeiras,saldo_fim_periodo,2454713102.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2,(-) Despesas Financeiras,saldo_fim_periodo,-15911715360.24,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.1,(-) Juros,saldo_fim_periodo,-877387399.4,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.1.1,(-) Juros com Arrendamentos,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.1.2,(-) Outros Juros,saldo_fim_periodo,-877387399.4,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.2,(-) Perdas com Instrumentos Derivativos,saldo_fim_periodo,-18678029.84,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.3,(-) Perdas Cambiais e Monetárias,saldo_fim_periodo,-10574046921.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,12.2.98,(-) Outras Despesas Financeiras,saldo_fim_periodo,-4441603010.0,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,13,(=) Resultado Antes dos Tributos sobre o Lucro,saldo_fim_periodo,-7848218202.65,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,14,(+/-) Tributos sobre o Lucro,saldo_fim_periodo,1385100710.9,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,14.1,(-) IR,saldo_fim_periodo,1017759303.0,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,14.2,(-) CSLL,saldo_fim_periodo,367341407.9,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,15,(=) Resultado Líquido das Operações Continuadas,saldo_fim_periodo,-6463117491.75,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,16,(+/-) Resultado Líquido das Operações Descontinuadas após Tributos,saldo_fim_periodo,0.0,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,17,(=) Resultado Líquido do Período,saldo_fim_periodo,-6463117491.75,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,18,(=) Total dos Resultados Abrangentes do Período,saldo_fim_periodo,138966878.36,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,18.1,(+/-) Hedge de Fluxo de Caixa,saldo_fim_periodo,89725619.47,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DRE,18.2,(+/-) Outros Resultados Abrangentes,saldo_fim_periodo,49241258.89,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,FCO,ATIVIDADES OPERACIONAIS,saldo_fim_periodo,2159862185.43,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,FCI,ATIVIDADES DE INVESTIMENTO,saldo_fim_periodo,-2049071000.0,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,FCF, ATIVIDADES DE FINANCIAMENTO,saldo_fim_periodo,439296000.0,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,A,(=) CAIXA LÍQUIDO GERADO/CONSUMIDO NO PERÍODO,saldo_fim_periodo,550087185.43,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,B,(+) CAIXA E EQUIVALENTES DE CAIXA NO INÍCIO DO PERÍODO,saldo_fim_periodo,93301877.03,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,DFC,C,(=) CAIXA E EQUIVALENTES DE CAIXA NO FINAL DO PERÍODO,saldo_fim_periodo,643389062.46,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1,Ativo,saldo_inicio_periodo_ano_anterior,16304754298.72,1
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1,Ativo Circulante,saldo_inicio_periodo_ano_anterior,2727442627.6,2
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.1,Caixa e Equivalentes de Caixa,saldo_inicio_periodo_ano_anterior,147501965.43,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.2,Aplicações Financeiras,saldo_inicio_periodo_ano_anterior,244818739.05,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.3,Contas a Receber,saldo_inicio_periodo_ano_anterior,916101585.23,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.4,Estoques,saldo_inicio_periodo_ano_anterior,438864847.95,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.4.1,Peças e Materiais de Manutenção de Equipamentos de Voo,saldo_inicio_periodo_ano_anterior,365474079.63,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.4.98,Outros Estoques,saldo_inicio_periodo_ano_anterior,73390768.32,4
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.5,Tributos a Recuperar,saldo_inicio_periodo_ano_anterior,188547349.07,3
compilado_t4_24.xlsx,GLO_T4_2024,GLO,2024T4,2024,T4,BP,1.1.6,Despesas do Exercício Seguinte Pagas Antecipadamente,saldo_inicio_periodo_ano_anterior,166607183.01,3
